PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,overall_score
-0.34489591176616663,-0.12107504824571595,-0.04313214050523764,-0.3072691761025321,0.04424523427941984,0.1627356663581309,0.0609306314560622,0.15140760006037646,0.011238783808468211,0.075415174723029,-0.084202357677645,-0.08817784227156816,525.0
-0.36359551573468635,-0.0985969159193705,0.05335943513022182,-0.01924371714923792,-0.19488407025148682,0.18970781372041468,0.004111779374585733,-0.06249036514898454,-0.20702909296481037,-0.15450336871366033,-0.039651973101667744,-0.07173203196227163,358.0
0.40799181573957916,-0.6064746022072288,-0.5170161189319062,-0.2274358363588651,-0.39599168834565396,0.20399405308115384,0.1847207079443094,0.40136589255757726,0.01854019026477688,-0.0949316073976999,-0.06565354457851875,0.025534964582319575,632.0
0.3800669272565415,1.0826115752364973,0.3314348817077289,0.2894086376621654,0.21424268902376598,-0.21275753224170135,-0.12375073350524957,-0.008084081829878409,-0.03243880454482523,0.16501362657908542,-0.17294328531219394,0.007296853339860132,438.0
0.3014058625752524,0.13366075088425958,0.6194887645015079,-0.6131766801469384,-0.41141877718113784,-0.047508120457562364,0.06656979795135887,0.3483830978650707,0.038336859610244245,-0.015044733230694163,-0.0777061547819816,0.013283833961874103,637.0
-0.1086916464161169,0.7317258654738379,-0.5608459096841428,-0.2717282488213776,0.11237470212262274,0.9007617341214174,0.17953219169902257,0.14994997447300407,-0.024348276541356906,-0.23850584374020464,-0.09435763177264762,-0.03159354891962135,554.0
-0.4224079217939663,-0.09345284068874912,0.08042417323295406,0.1529117921371579,-0.026143751903138723,0.04250873060076732,-0.07183137917912835,-0.13652365030822178,0.6219358676739992,-0.15168386011044194,-0.09934008698954,-0.011265013540845414,358.0
-0.41756435029737016,-0.07744411352206541,0.14739344868923343,0.25126169619296435,-0.006111425288312267,-0.11180687896797098,0.2855255685924275,0.2145392931389013,-0.01007462909724921,-0.017992618008568856,0.04390985427464418,-0.01939685135737851,509.0
0.44110192006374477,1.050650423730475,0.2406548849292807,-0.1219798926764713,-0.08456806013353721,-0.20062022373636157,-0.030841086488917424,0.17890054631283692,-0.01689371151172231,-0.05169112515570677,0.04707728663039329,-0.16256594001039554,487.0
-0.31660754355143,-0.1175087554650924,-0.024389015237369915,-0.30356853658598426,-0.13813914665038107,0.28057438497369397,0.0648597110482193,-0.16820081409230825,-0.10169593973170549,-0.08090952773755772,-0.011835684093695599,-0.21130921680255446,453.0
-0.36262411805368683,-0.10170612474136487,0.002266535225937255,-0.2239932444340741,0.09456874952984329,-0.2167303282383306,-0.00472655023930213,0.008470016916599876,-0.04155433665650721,-0.0031529063768269416,0.07847125118363267,-0.04112734307239746,549.0
-0.3579103547520602,-0.1256421114683805,-0.04395953835420069,-0.33167696703596683,-0.03173513536689443,-0.06697588375661712,-0.06550763806397114,0.17509837415676122,-0.028581816147192685,-0.03981562555873795,-0.008311242238460512,0.00485806848989645,506.0
1.0325891056746122,-0.25846557306235174,0.2818340553181453,0.004945048962093107,-0.21906951102487043,0.16403434468366077,0.001971598323417867,-0.021231570663497012,-0.007406617999201892,0.29328705990168613,0.2860910037228537,0.14146695895582317,463.0
-0.35688678087729986,-0.11307899652614999,0.00879479518213766,-0.12340205943394456,-0.1532408054511209,0.3079330570994131,-0.2252206558734883,-0.05499495009318711,-0.15563189329029975,-0.03216082412174924,-0.04413936470322967,0.11407696309584225,471.0
-0.3519632653822896,-0.12143814241223971,-0.025393103619902435,-0.3007714290542275,-0.00733324428581883,-0.044609717404440696,-0.06746703191349801,-0.016467634640912943,-0.07686831812822292,-0.04646826094504354,-0.010401896629728409,0.012644370483751277,429.0
-0.23329247717339618,0.804849800695464,-0.26405365095565614,0.6422219559676369,0.22111653077241933,0.3074830392183696,-0.0012197679019563812,-0.44594363094944867,-0.2387406017568278,-0.10060285658121926,-0.04018299200925563,0.12411800169502807,358.0
0.22298746192171764,0.2176276769161116,0.8420352441837231,0.1580551035268183,0.017980381575297466,0.14569548634498897,-0.08953818154229665,0.3320579551398636,-0.12652077076824542,-0.15016840410777638,0.01543600698563749,-0.13054196040610866,449.0
-0.3601514567847073,-0.09766067409038352,0.011742594198699163,-0.09724975664126656,-0.2417310224691572,0.14994896012089812,0.005827749530085968,-0.06150276420709222,0.1410303245925062,0.06086274100298414,-0.09587407078594501,-0.05103382286934666,460.0
-0.332431010862745,-0.13846847052077985,-0.04207510029808835,-0.40185428295267434,-0.3539116325569195,-0.023646795399699883,0.06571783075236515,-0.037990992764184606,-0.08464797388867712,-0.03126294805329074,-0.03155048228612123,-0.0071157234993249885,553.0
-0.34818367291180263,-0.08563154639769979,0.029135838009259105,-0.10679771517499059,0.27393424398757527,0.1987275105988897,-0.02547542668150743,-0.17156393191066344,-0.11152763499051771,-0.13610522038090386,0.03163736073417836,-0.0917857175345636,445.0
-0.3833909327773229,-0.0886644160735831,0.09866661340376162,0.1648608954161064,-0.34268461568161085,0.37718646361205,-0.08827383868741406,-0.16297991242486853,0.3949634743337389,-0.15304340483631543,0.1545668215671297,0.08371978831724047,481.0
-0.45134189267632374,-0.054070916461580014,0.15909133754359417,0.42587910945614044,-0.05223417244796108,-0.07364589731294324,-0.2800636661977385,-0.10211172538497681,0.25282145685589064,-0.253610289087947,0.004419945161731276,-0.01656316055288809,396.0
-0.30008096248937993,-0.1434824239178541,-0.13535605085876573,-0.6622519289819033,0.4422828089502445,0.17062178324718033,0.09411714546874084,0.07607717719899665,0.06821689003015519,-0.056010245790785645,0.00767658063840089,0.04206244818903887,637.0
0.9702430662319772,-0.24228592008918132,0.33273190329917723,0.21295082364431,-0.24564476221686787,-0.1392579798369854,-0.12714307346582446,0.3214659757622881,-0.014798986853662821,0.043308591469273586,0.22536689693827966,0.07993815877490795,358.0
0.22078553664597783,0.24182617454954577,0.8600787434207887,0.17682616438110374,-0.0035423122687928688,-0.3397585225434854,0.20313863176625302,0.09343044545485157,-0.023732388968900342,-0.009686284064776132,0.06919653844472606,-0.24148577246076325,463.0
-0.36777439417945174,-0.10422682088055556,0.02287588755444544,-0.11546203962594409,-0.1890651572176406,0.042885852049499074,-0.0435017991450562,0.1205318882059313,-0.09073137592401104,-0.05644440518334741,0.000938057998829657,-0.048517671009422614,458.0
-0.3925879729571212,-0.09423547754346623,-0.013665929636793944,-0.10483928138100462,-0.013383434208963374,-0.04699069948585621,-0.47373411654849995,0.09976134823613692,-0.12286160173139915,0.04415431044868348,-0.07769787545733903,0.07267322918884589,388.0
-0.37569355459796155,-0.09466761740315244,0.021848911236419757,-0.07934557191238079,-0.14327420384614092,-0.0359811742250592,-0.12947848057287098,0.12916879935324188,-0.011942309658266537,0.34616029958044203,0.27145950916828204,0.08437344665259416,400.0
0.4126101972085264,-0.5664939706504941,-0.4997426292920938,-0.12467976818109794,0.12335889916621062,0.27315401829983676,0.07449820795155859,0.10007294468405126,-0.023973500114144453,-0.15000697533217744,-0.0249408503943969,-0.014613088284591569,542.0
-0.411679167942121,-0.07465673403375174,0.14946438085992414,0.2662967397276997,-0.15897728137001363,-0.12090290701688328,0.08268674329202852,-0.055393496340489845,-0.13900494897026067,-0.11721697427912459,0.02011815383658158,0.14373097508469468,402.0
-0.37568446475505984,-0.0938940298408274,0.04285543292475893,-0.05524467979129222,-0.06596123977289531,-0.10221030022090616,0.183371686759086,0.07162019870428182,0.018192143809017736,0.29758812570457166,-0.06778120872061393,-0.1537184364225786,460.0
-0.34304582994827904,-0.13302846844630375,0.009677696867031738,-0.1819575250392355,-0.3346345126020608,0.3459256150828252,0.2919207077608993,0.15870630245528494,-0.0278251257268749,-0.010574217103993533,-0.12023431341736095,0.044850346397269925,506.0
0.4897382553316631,0.3544040904083202,-0.802762327637485,0.6653693140053891,0.0025722866942485267,-0.16594240411462446,0.048152635407653244,0.08524721574080385,-0.038781407203211715,0.18374204743633904,-0.07495360418789469,-0.1525473627607098,385.0
-0.44740388429364825,-0.05262990343141577,0.11016149271464051,0.3159993404121867,0.16050524818700318,-0.18934271076640463,-0.2876263195307154,0.15822525097860718,-0.1072885486074297,-0.11508066937553474,-0.0202855899981376,0.14557100518426558,358.0
-0.38542096251787994,-0.05968108856318827,0.09584133983938266,0.1958239805725957,0.028559594222463625,0.18520301958547736,-0.2877326268653992,-0.32922720937006666,-0.255476193205054,-0.14235799101225438,-0.055941688276372865,0.004542766880172577,358.0
0.366501607521103,-0.5302106638633965,-0.41126257972648295,0.1760641715714135,0.49138568850339936,0.020089614492874996,0.21067651361322504,0.03790740352773425,0.013046590955667292,-0.24396195220497127,0.03132349116600888,0.1631826164079816,419.0
-0.3686489040203967,-0.07631743035969325,0.09758149902989426,0.10126028050714621,0.22468056509135004,0.33660829752011595,0.24034642892035452,0.24535826224502932,0.06444842531027561,0.16785303837031468,0.45366608605515746,0.019669013647581723,389.0
1.0582021251638676,-0.267956312346493,0.15916524144044655,-0.3442377216923783,0.5073140598349539,0.14700618538752172,-0.1922882725742153,-0.10909178189522262,-0.0008136027400098,-0.04555927677939405,-0.06027788931348431,0.046939025841299775,534.0
-0.3652796424404855,-0.09731079541419536,0.02453740782534078,-0.1496030699598122,0.11360235068130853,-0.1685851164870924,0.06596748213724224,-0.08024436502979715,-0.030693112757931185,0.1498681971896691,0.006708040779339286,-0.06611080220803639,448.0
0.2524012016826524,0.1830174333077183,0.6841056152089846,-0.277926900012981,0.07516307717087978,-0.14465864793294958,-0.35325829806465103,-0.020387254458174464,-0.05572206058545032,0.1666845504802797,-0.17591514513146206,0.0557472917090891,363.0
-0.19057851275471369,0.7853387754313887,-0.4484180843601122,0.104484698828976,0.008933677466443968,0.01705914776030293,-0.2571413742193379,-0.1356600327401375,-0.14922870375197456,0.02353300246228547,0.17611643260180337,-0.020935327975480145,480.0
0.39757922967110654,-0.5427483469013221,-0.43168881455384933,0.04244206129259381,-0.1032844256460917,-0.08843099934152016,0.036939997345668774,-0.25575010977422596,-0.12982858227231286,-0.04040436159969839,0.03064943811875942,-0.010098574237445535,508.0
-0.37166837685393106,-0.07476377062133281,0.09505529945522588,0.10471229979408488,0.27913397359049963,0.2747174798536419,0.24631134112980058,0.040220027688648075,-0.023175335266736485,-0.04596174340970048,-0.0007996114188184925,-0.09775673568722898,484.0
0.5885068314517297,0.283388347754184,-0.9751112096522595,-0.018808912099599284,0.36643950333694275,0.12706555434610423,0.17080342202533194,-0.11302514238971018,0.017321141766901582,0.02444423088683935,-0.06779313763125441,0.04464810954790127,514.0
0.410312226650797,-0.5816165724262817,-0.49605949423338314,-0.1795836352288292,-0.3432409288197369,-0.09091493648384091,0.11990987843988721,-0.011636276834913528,-0.06561597254125173,-0.04717486497766743,0.00835549700877581,0.005765288479444686,564.0
-0.32408346320005676,-0.11153938795198477,-0.01924990187454724,-0.2861335738670864,-0.15209081002391225,0.22555347664621678,-0.038335110408312,0.147505931447938,0.035884617402296315,0.3387199588083288,0.8293250088642261,0.2705443293374459,507.0
-0.3748657237396109,-0.11171142680418936,-0.027890302274762316,-0.20998362962154232,-0.18029760390566943,-0.05745389045427901,-0.3592704939365615,0.08615443624438202,-0.12326460957425711,0.035579202871560064,-0.06383781772614089,0.013466190008314949,506.0
-0.37508124933952713,-0.10357733506177627,-0.012819352784209523,-0.20903156076032198,0.1116976103633579,-0.24593389382204667,-0.23046024292387446,-0.10557995215720695,-0.10094693069019894,-0.006426662582340467,-0.00889631593644575,0.08086106919119218,525.0
-0.34571314251323104,-0.12486037501085462,-0.023006241852024933,-0.2861045770256123,-0.11346094030537812,-0.0626426793693915,0.11824817567190038,-0.1693734305401129,-0.028443490285110118,0.3013422877020207,-0.1637102985514321,-0.006189387923572709,567.0
-0.40299176181993746,-0.09001902016339157,0.08532767055137498,0.10713546862794911,-0.17427583290035045,-0.16258882503968453,0.2629084512603821,0.12132912185162692,-0.029517737920341736,-0.043025851901459675,-0.07195023420543029,0.12512704519454376,424.0
-0.32128175856267693,-0.15081678292025677,-0.09961361566351182,-0.5723274105050459,-0.08659063363094871,-0.04560418163952207,0.11407785369382889,0.14868536124759324,0.018939222859005844,-0.025501836603674367,-0.0017166757964464027,0.015703201835295444,652.0
0.3944945599612059,-0.5426141971336661,-0.42421465471434217,0.14206507709918426,0.1703693198514754,0.37508928882494297,0.09399280779079888,-0.11365557949632288,-0.06924674386672808,-0.012685033731060134,-0.11381698583780486,0.026965095020136165,437.0
0.40164735230082743,-0.5769317428758831,-0.4911698658154904,-0.09368396125741535,0.0766584123523863,0.1333050996212481,0.13923020795676255,-0.10157275601315063,0.008697594924694962,0.23530748528033413,-0.20498484370443532,0.07038717646991544,580.0
-0.19882836788552802,0.7838695359777214,-0.4374560619011699,0.12255813447835508,-0.22198172695647314,-0.1683020533314269,-0.15212959767057194,-0.0278351228851067,-0.06384763299283164,0.35763291458536556,0.3185978775084701,-0.0662148442183601,451.0
-0.3919517543114046,-0.0713999300864141,0.006618144497641934,-0.017861834159886875,0.4598691286273163,0.08616613155509434,-0.33713960917338515,0.04689521368672278,-0.08803478760768657,-0.15137624488540075,-0.035455668429265064,0.0040807455015628435,468.0
-0.34218415446114,-0.14227340577478317,-0.06317195577060766,-0.4049472401592792,-0.29567699721234525,0.07420435861753943,0.0016218936885992186,0.2781805664881515,-0.024727659644757483,-0.02686339510001371,-0.042776162788438,-0.006476116982981062,597.0
-0.42018072573491505,-0.04438595620408226,0.15170952637102877,0.3370357209039977,0.008166722968515006,-0.09085250224346658,-0.12029022924678101,0.020180216197554834,-0.16579654317725423,-0.1486412824990855,0.08608196833305719,-0.16729945037604088,358.0
1.0095375092055654,-0.25090314369064126,0.2699083360381518,-0.014142677400380943,0.01498494369335207,-0.058283139302728826,-0.17175693485766305,0.09876853712405131,-0.025796395431844366,0.05360744617378094,0.1616082566898559,0.012634851914068879,456.0
0.42872640427086833,-0.5498314459243965,-0.43714265765485205,0.1254575372043542,0.11345511248381435,1.0570652929428843,0.014841470832954673,0.08284803518730977,-0.07815373709368523,-0.11893878651314543,0.13269711379284604,0.11764637460020488,545.0
-0.35721420880348087,-0.09534133389296809,-0.01937974016100895,-0.22703068267640109,0.4955873978976092,-0.0002695364786870491,-0.0017483673722593074,-0.05541480197057824,0.008342667331023068,0.0670388544530687,-0.02697999639110683,-0.045370691989195355,468.0
0.3541628197789071,-0.5222080280321394,-0.4312856786288277,0.1755472063637187,0.06389704676533148,-0.138093479086822,-0.3683638787390586,-0.016310096112735928,-0.12222649188909651,0.04003205993926229,0.10354473960220355,-0.048048326646520645,410.0
-0.3843018578558055,-0.08913643688762829,0.13705546423951864,0.15532264285588523,-0.029540083589519484,0.020312559465699598,0.284749264164307,-0.17570811313096524,-0.11174988461327351,-0.07015801238893171,-0.015831931630062336,-0.056414068139513995,456.0
-0.42103641735050373,-0.05387835910545197,0.2599608482473249,0.5434570924033704,0.0011223743315396661,0.1302582555019003,0.547373142024227,0.06127127439943214,-0.0842649288838313,-0.24004284369713388,0.06862109588054237,-0.16178460767705793,358.0
-0.3661689268923522,-0.10990618032228837,0.004443926784007957,-0.20365292245988403,-0.05177469584031727,-0.20956364227304214,0.04198972740149354,-0.07010017681145952,0.0209249107036652,0.13773637629752053,-0.023932566130666216,-0.10239241113692577,463.0
-0.374494358043586,-0.08010997638793294,0.06597296343315726,-0.016254257763293534,0.1319277045381021,-0.1346044302004446,0.1542236602359648,-0.03402270984266065,-0.027190439050519932,0.09573838404265927,0.04666480869894944,-0.14344567777448697,407.0
0.39760584159362405,-0.5491875125717682,-0.471596762591741,0.012262955449886148,0.2999787818460138,0.327835655836781,-0.12311883740989932,-0.07428110717114644,-0.08771848784604908,-0.14417461793629083,-0.060613752516717745,0.04404370411342051,407.0
-0.412123839110495,-0.08026058165630667,0.0825802661578367,0.12036421866250223,-0.09299799270256537,-0.14711530612702495,0.22758555797984847,0.05708352294497443,0.5708907412171909,-0.11241648877814833,0.011235145773253269,-0.07148038712212124,358.0
1.0095552061396305,-0.23401832831915878,0.31774277685698427,0.14774104856579662,-0.00945326749443176,0.11095421701362182,-0.24012390690302918,-0.14209999624203062,-0.13054802992850956,0.022684833946182204,0.02836740663650518,0.015622436713606414,358.0
0.3483577252645271,-0.5333043102351744,-0.401412963481103,0.23614711226947013,0.1182831723422223,-0.19523686851758337,0.20152794740237767,0.0322088978878482,0.017377712162570835,0.04053319711924301,-0.06905723271908246,0.232896399530793,482.0
-0.17615190346784085,0.783191386092163,-0.4114972380378741,0.16103072903887755,-0.15455999242481275,0.12263217386983477,0.12489087416686295,-0.17630380122048406,-0.10490269358959131,0.1132122780514469,0.11745518504261894,-0.09113200965176682,468.0
-0.3578781699942698,-0.12124464623404986,-0.007499042216554036,-0.25661295380720656,0.050945824116080785,-0.15275826462513653,0.12710758399086286,-0.0545893871485138,-0.02661583523727712,-0.046348087974026106,-0.018512166564733465,0.2737716837987959,500.0
0.407516409953488,-0.5526312499493891,-0.4915953094029386,-0.062336531596498546,0.1608634978722186,0.2514696435608611,0.08745409807674326,0.10708438737120851,0.03805558681860277,0.11879865940206166,0.12646358533651536,-0.024676162892372178,481.0
-0.37444478179897206,-0.0965977320387417,-0.010774857121379669,-0.14080561568701788,-0.15558627158935495,-0.03571608834837342,-0.2877770699496397,0.032418655589615764,-0.13588042815235535,-0.04076883929619986,-0.04774583459873286,-0.042207743292430655,491.0
-0.39754445762928453,-0.08108755836848336,0.09654388985969348,0.1301315042195978,-0.1478121321172207,0.0027799981098478588,0.040824998214712915,-0.23721784262254242,0.5759323598146413,-0.05850151880670153,0.00937263843619876,-0.20306972911706422,453.0
-0.355146258218761,-0.0850740728916152,0.14444525987056903,0.17323301921720988,-0.15259042805931283,0.29204687063094653,0.3259083397008067,-0.34758008997901624,-0.14937204386633257,0.02312600456208949,0.0012796581815798166,0.059789392090011884,427.0
-0.3871630900591201,-0.0876371149774799,0.13071609147399504,0.2611896685135574,-0.23880655717623225,0.43269292577965346,0.03878745328356842,-0.0992440244665741,-0.14387912134861947,0.18721678717463358,-0.13152967642347968,-0.01250825164832925,467.0
1.2144583810661245,0.5717282747996864,-0.21698852241578218,0.020636852354118024,-0.20403764602045726,0.06244370268001992,0.142314421063665,-0.14389397088424982,-0.04716045637613192,0.07775009192444368,-0.14425094669004931,0.06944480194475322,494.0
-0.39514083275086287,-0.09292609294728614,0.015550246638912149,-0.07252662178641678,-0.08501834802188796,-0.21582942926889181,-0.18746540734652117,-0.15438088873465494,0.3735041170594432,0.08530225098797414,-0.04632224685880275,-0.1260321077763245,390.0
0.4023350065376628,-0.5351961106495493,-0.36030334972649725,0.22171363783930892,-0.0685610329632734,0.27399023555261254,0.1969882779308928,-0.19440539580513905,-0.09034779779503377,0.01908263809457808,0.41111244157774324,0.1320411174207885,490.0
1.1918654093837122,0.5636165245900645,-0.2701794131902693,-0.0294697465473846,-0.34694401877275943,0.13303512298486847,-0.21853862102335161,0.3310217990867791,-0.03747925843320227,-0.041634606478519874,-0.14029838709033843,0.012976222598091502,388.0
0.2153387054148353,0.19693136084028234,0.7961125390934188,0.07038104570382939,0.022772367498658075,-0.04085543859038493,0.10971387604783683,-0.12146537467922114,0.6768673246487511,-0.14238496989446942,-0.15036717529842172,0.2977380293179305,478.0
-0.34642440521401785,-0.11703394377946083,-0.00746254571452408,-0.22400988462172855,-0.08509000193860727,0.15590998577876813,-0.04525738672666424,-0.0334404911147258,-0.10602840788467771,-0.08740321534508777,-0.01658986833951162,-0.0014705357217099646,458.0
0.2161106428486364,0.2153833423039345,0.9135999244671165,0.2935892883471849,0.062428795438532914,-0.04998471896619833,0.4191022766757293,-0.0346161183106336,-0.0471513931401677,-0.19118158236265648,-0.05469435032140642,0.11203867046766736,482.0
-0.31665957139917605,-0.13936018757142984,-0.1146456339776735,-0.5778228137059888,0.32100326286310077,0.11009542543339793,-0.01210559162324737,0.08469622661594467,0.030597998000271187,-0.028356047388204533,-0.00842561867401432,0.038684854787867984,603.0
-0.41899320069780677,-0.0589209023953329,0.1454667576799033,0.35001429202077516,-0.007368876395018487,0.014911700666923766,-0.04986797464734943,-0.1405592718193921,-0.12167905771189691,0.21655772887804675,-0.0548271528820322,0.00742659207801144,358.0
0.2998715928412992,0.21185336310025324,0.8542470749957779,0.12279841635080524,-0.28310687229630127,0.6126829347558325,0.2653291974971349,-0.21410544030936263,-0.02137101693825244,0.493222649340379,0.6004148083310277,0.2777394944425653,358.0
0.6238478571406787,0.2577848458607863,-1.078290515644462,-0.37646995596174415,0.4467662534336502,0.06189222180356524,0.18570337808502557,0.029057136793054328,0.08666945181577634,-0.08630528574060439,0.021013543587716038,0.06234519620485324,576.0
0.4003727874266911,-0.5839426723696269,-0.4324349660479374,0.036111869681997005,-0.3898729991736838,0.33732299433527857,0.11345345291956793,-0.22963801049455412,0.30846445511554565,-0.22515157331537172,-0.06305526446805937,0.09817514628357615,516.0
-0.36201349092414603,-0.08174826026145564,0.09086892486958041,0.06723144604272863,-0.009757287805807369,0.20876768760946976,0.010270103345730364,-0.20628665248779698,-0.1574754255803688,-0.09042956256025905,0.14745676531984186,0.029335980771685588,369.0
-0.32178172584972414,-0.15428771149347026,-0.0817280814551212,-0.5098031351029532,-0.31018770269943546,0.08440930689285542,0.18440790605570323,0.24868682516852736,0.004845746836653564,-0.06516621282638692,-0.030735539568571783,0.016560417516592152,736.0
0.27687847371842805,0.18606495600753828,0.7092431891076332,-0.2982464765098901,-0.14067880765451107,-0.0757068139402155,-0.0789797796081616,0.13135516237920608,-0.027783906515920276,0.03781194934987088,0.004864250001175276,-0.07706104782424422,464.0
1.0290595361035908,-0.26083795528689835,0.29433783768679056,-0.009480540197925214,-0.11773739803692987,0.003637375553070088,-0.0044098777830515745,-0.25268824326185724,-0.12858867870319363,-0.09788801530622872,-0.04563581032418529,0.020540423899730875,371.0
0.2844301246122258,0.1890045774635479,0.6611961222682765,-0.3337316404295152,0.23862223008719496,0.37700062879337487,-0.33433505914794726,0.29380504757034964,0.009601382989002427,0.04669894225830007,0.034710474595886526,-0.011173860621679854,446.0
-0.4244410481077804,-0.06610047507143271,0.12892873509468106,0.292450363182321,0.05508019414837673,-0.15840093191478,0.1055915507747725,-0.06674204247243432,-0.052578413133852364,0.17140491766697907,-0.11275099306616698,0.0907090511243428,429.0
1.1915384460811524,0.5972465569177382,-0.22422547522694344,0.1746679894653143,-0.3595450162154419,0.27868627573102894,-0.2383247938884625,-0.15030963020592858,0.35465656204606233,0.06652628128168725,-0.028300454664523134,-0.07864572612951737,358.0
-0.33692743257321417,-0.10824499027200596,0.013010509698014053,-0.19167266653548132,-0.1308111637704232,0.05236232745411945,0.05855562841692746,-0.3615682743199947,-0.1353180873845809,0.10752189046278812,-0.09184232773899473,0.005101968981407468,456.0
-0.3633526407521811,-0.11584559760785286,0.009671305302637781,-0.20102205963657022,0.04040979082024987,-0.10724363149351235,0.29757214324420433,0.12012838049153107,0.014609448119915713,-0.1685863240871619,0.013676804791369124,0.1777709818783747,541.0
0.35180873358028436,-0.5250855275516989,-0.35210564297617797,0.3508048512817514,-0.13390268999679544,0.056702382437997634,0.0008276605346891897,0.06248986507584897,-0.1265672324852412,-0.15165059888350374,0.08652673755012714,-0.09706303355881618,374.0
